id,carat,depth,table,x,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
220,0.43,61.0,57.0,4.87,6.875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
221,0.5,59.6,61.0,5.12,7.102,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
222,0.27,62.9,55.0,4.13,6.339,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
223,0.78,62.2,56.0,5.85,8.207,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
224,0.53,63.2,56.0,5.14,7.482,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
225,1.06,62.1,58.0,6.49,8.515,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
226,0.4,63.1,59.0,4.68,6.844,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
227,0.59,63.4,56.0,5.36,7.227,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
228,1.08,63.5,56.0,6.53,8.223,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
229,1.21,62.8,55.0,6.79,8.68,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
230,0.4,61.7,58.0,4.74,6.898,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
231,0.41,62.6,57.0,4.77,6.735,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
232,0.32,62.7,54.0,4.4,6.628,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233,0.58,61.74637745643308,55.0,5.52,7.249,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
234,1.1,61.8,58.0,6.6,8.362,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
235,0.71,61.74637745643308,61.0,5.83,7.847,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
236,0.33,59.1,60.0,4.48,6.649,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
237,0.25,61.5,60.0,4.02,6.075,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
238,0.25,62.1,57.0,4.02,6.282,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
239,1.0,62.5,59.0,6.38,8.679,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
240,0.7,62.8,59.0,5.65,8.024,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
241,0.32,61.4,56.0,4.39,6.579,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
242,0.51,62.7,56.0,5.14,7.472,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
243,1.51,62.2,57.0,7.33,9.354,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
244,0.7975755778024965,61.3,59.0,8.08,9.812,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
245,1.02,62.0,56.0,6.44,8.463,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
246,1.04,61.8,59.0,6.49,8.531,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
247,0.37,61.5,56.0,4.59,6.836,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
248,0.43,61.9,55.0,4.84,6.849,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
249,0.3,61.8,57.0,4.31,6.745,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
250,0.5,59.6,60.0,5.15,6.866,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
251,1.56,61.7,59.0,7.51,9.089,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
252,0.71,62.1,57.0,5.67,8.009,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
253,1.25,61.6,54.0,6.94,8.497,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
254,0.38,61.3,54.0,4.68,6.234,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
255,0.94,62.2,59.0,6.27,8.35,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
256,0.35,61.4,55.0,4.55,6.56,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
257,0.3,61.74637745643308,63.0,4.37,6.223,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
258,0.41,61.8,57.0,4.75,6.76,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
259,0.31,62.0,55.0,4.34,6.671,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
260,0.32,59.3,58.0,4.47,6.985,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
261,0.36,60.9,59.0,4.62,6.592,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
262,1.54,63.1,57.0,7.34,9.284,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
263,0.41,62.1,58.0,4.73,6.526,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
264,0.7975755778024965,60.9,55.0,8.16,9.776,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
265,0.66,61.6,58.1,5.54,7.59,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
266,1.02,61.74637745643308,57.0,6.19,8.243,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
267,0.52,61.2,57.0,5.17,7.501,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
268,1.01,62.4,59.0,6.32,8.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
269,1.59,61.0,58.0,7.58,9.086,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
270,0.6,62.0,57.0,5.41,7.761,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
271,0.26,61.8,55.0,4.09,6.114,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
272,0.42,62.0,55.0,4.83,6.65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
273,0.8,61.6,56.0,5.94,7.707,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
274,0.7975755778024965,61.74637745643308,54.0,7.76,9.575,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
275,1.76,60.9,60.0,7.79,9.111,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
276,1.63,61.74637745643308,60.0,7.71,9.297,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
277,1.24,60.1,57.0,7.02,8.473,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
278,0.58,61.5,55.0,5.38,7.151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
279,0.74,61.3,57.0,5.81,8.049,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
280,0.36,61.4,57.0,4.59,6.375,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
281,0.3,62.9,57.0,4.29,6.405,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
282,0.71,63.1,58.0,5.65,7.828,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
283,1.34,60.7,59.0,7.07,9.137,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
284,1.01,61.5,58.0,6.4,8.448,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
285,0.41,62.7,56.0,4.76,6.967,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
286,0.9,62.8,59.0,6.12,8.404,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287,0.31,60.8,56.0,4.41,6.649,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
288,0.37,60.2,60.0,4.7,6.436,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
289,0.7975755778024965,62.3,57.0,8.05,9.442,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
290,0.71,61.2,59.0,5.74,7.946,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
291,1.52,64.6,55.0,7.24,8.914,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
292,0.7975755778024965,59.2,59.0,8.54,9.514,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
293,0.47,61.1,61.0,4.97,6.929,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
294,1.0,61.74637745643308,62.0,6.27,8.328,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
295,0.7975755778024965,61.9,59.0,8.42,9.316,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
296,0.55,60.9,57.0,5.24,7.003,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
297,0.38,62.3,53.6,4.65,6.834,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
298,1.51,64.2,54.0,7.18,9.362,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
299,1.21,60.5,58.0,6.95,8.747,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
300,1.0,63.4,59.0,6.27,9.031,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
301,0.33,60.4,59.0,4.47,6.611,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
302,1.39,61.3,59.0,7.15,8.968,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
303,1.5,62.0,63.0,7.28,8.894,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
304,0.53,61.5,57.0,5.21,7.491,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
305,0.3,62.3,58.0,4.32,6.515,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
306,0.3,61.0,60.0,4.3,6.265,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
307,0.51,61.8,55.0,5.15,7.638,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
308,0.6,61.2,56.0,5.45,7.691,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
309,0.5,61.0,58.0,5.14,6.865,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
310,0.61,62.1,56.0,5.42,7.681,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
311,0.46,62.5,56.0,4.93,6.926,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
312,0.7975755778024965,62.2,58.0,7.99,9.725,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
313,1.07,61.5,57.0,6.57,8.657,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
314,1.01,63.4,57.0,6.39,8.186,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
315,0.41,61.0,57.0,4.82,6.729,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
316,0.45,60.8,60.0,4.94,7.156,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
317,0.42,62.5,57.0,4.77,6.784,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
318,0.92,61.8,57.0,6.27,8.109,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
319,1.01,63.9,59.0,6.34,8.849,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
320,0.23,60.4,59.0,3.95,6.273,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
321,0.54,62.8,57.0,5.25,7.391,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
322,0.55,60.4,56.0,5.36,7.783,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
323,0.4,62.4,57.0,4.72,7.242,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
324,0.78,63.1,56.0,5.84,7.761,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
325,0.9,62.6,56.0,6.13,8.122,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
326,0.52,63.5,57.0,5.13,7.511,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
327,0.7,63.1,58.0,5.6,7.909,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
328,0.9,63.5,59.0,6.1,8.368,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
329,0.9,62.1,61.0,6.07,8.145,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
330,1.51,62.2,61.0,7.25,9.089,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
331,1.0,63.6,58.0,6.31,8.505,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
332,1.08,61.8,55.0,6.57,8.844,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
333,1.72,63.2,61.0,7.57,9.51,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
334,0.38,60.6,56.0,4.73,6.718,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
335,0.9,63.8,55.0,6.09,8.368,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
336,0.36,61.0,55.0,4.62,6.368,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
337,0.91,62.0,56.0,6.2,8.443,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
338,0.37,62.1,60.0,4.61,6.562,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
339,0.9,61.1,54.0,6.29,8.148,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
340,0.5,60.4,56.0,5.15,7.545,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
341,1.51,62.3,55.0,7.35,9.599,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
342,0.32,61.2,55.0,4.41,6.26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
343,0.51,63.3,56.0,5.02,7.039,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
344,0.41,62.7,56.0,4.77,6.967,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
345,0.9,64.2,54.0,6.08,8.146,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
346,0.7975755778024965,62.1,55.0,8.12,9.421,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
347,0.32,61.9,55.0,4.38,6.842,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
348,2.0,64.1,55.0,7.94,9.792,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
349,0.91,62.8,57.0,6.17,8.349,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
350,0.71,61.74637745643308,58.0,5.92,8.116,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
351,1.53,62.5,57.0,7.38,9.352,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
352,1.19,60.8,59.0,6.87,8.648,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
353,0.62,61.74637745643308,57.45169447534297,5.85,7.403,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
354,1.2,62.9,57.0,6.73,8.559,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
355,0.7,61.6,56.0,5.7,8.111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
356,0.39,62.7,58.0,4.65,6.75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
357,0.33,61.9,55.0,4.42,6.766,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
358,0.53,62.2,54.0,5.19,7.729,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
359,0.34,61.0,59.0,4.48,6.613,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
360,1.02,60.9,59.0,6.56,9.08,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
361,0.5,61.74637745643308,57.0,4.92,6.441,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
362,0.55,60.5,56.0,5.36,7.575,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
363,0.3,62.3,55.0,4.3,6.76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
364,0.31,61.2,56.0,4.38,6.953,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
365,0.77,63.4,57.0,5.8,8.099,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
366,0.55,64.3,57.9,5.16,7.244,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
367,0.9,61.74637745643308,58.0,5.99,8.451,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
368,0.3,58.8,61.0,4.43,6.41,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
369,1.26,61.8,58.0,6.91,8.533,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
370,0.8,62.1,56.0,5.93,8.305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
371,0.73,62.7,58.0,5.76,7.902,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
372,0.27,62.5,55.0,4.12,6.223,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
373,0.5,61.9,61.0,5.09,7.27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
374,1.0,63.1,63.0,6.33,8.22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
375,0.9,61.74637745643308,56.0,5.91,8.031,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
376,0.52,62.0,56.0,5.14,7.377,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
377,0.75,60.4,56.0,5.9,8.247,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
378,0.71,61.9,63.0,5.74,7.773,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
379,0.4,63.1,57.0,4.73,6.829,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
380,1.56,62.0,56.0,7.39,9.257,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
381,0.29,62.3,58.0,4.22,6.498,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
382,0.9,63.0,56.0,6.13,8.658,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
383,1.03,59.0,55.0,6.67,8.956,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
384,1.07,60.2,55.0,6.64,8.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
385,0.28,59.6,59.0,4.3,6.465,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
386,0.59,62.6,54.0,5.32,7.417,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
387,0.9,62.7,57.0,6.1,8.292,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
388,0.43,60.2,55.0,4.92,7.107,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
389,2.0,63.3,59.0,8.03,9.785,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
390,1.01,62.9,58.0,6.38,8.078,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
391,1.33,62.0,55.0,7.12,9.263,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
392,0.31,62.0,56.0,4.39,6.528,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
393,0.41,62.3,56.0,4.78,7.125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
394,1.51,63.0,59.0,7.3,9.16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
395,0.3,61.7,58.0,4.32,6.41,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
396,0.4,63.4,58.0,4.61,6.447,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
397,1.04,61.74637745643308,58.0,6.36,8.636,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
398,0.7975755778024965,59.9,59.0,8.7,9.596,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
399,0.35,60.9,57.0,4.51,6.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
400,1.26,60.1,59.0,7.0,8.547,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
401,0.4,61.7,59.0,4.76,6.957,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402,0.71,63.7,56.0,5.68,7.733,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
403,0.71,62.7,60.0,5.73,8.237,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
404,1.12,61.4,57.0,6.69,9.173,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
405,1.74,61.1,56.0,7.85,9.323,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
406,0.73,62.0,57.0,5.86,7.956,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
407,0.71,61.4,55.0,5.76,7.834,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
408,0.4,61.1,56.0,4.75,6.816,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
409,0.41,60.0,61.0,4.77,6.526,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
410,0.38,59.2,58.0,4.8,7.136,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
411,1.33,63.7,56.0,6.92,8.848,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
412,0.4,61.8,53.0,4.75,6.965,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
413,0.7,62.9,58.0,5.65,7.829,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
414,0.37,60.5,56.0,4.66,6.831,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
415,0.59,62.2,60.0,5.37,7.661,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
416,0.54,62.3,58.0,5.26,7.434,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
417,0.7,63.1,58.0,5.69,7.742,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
418,0.91,59.2,60.0,6.3,8.294,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
419,0.31,63.6,55.0,4.29,6.492,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
420,0.33,61.4,60.0,4.39,6.766,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
421,0.34,62.4,56.0,4.45,6.129,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
422,1.1,60.5,56.0,6.76,9.129,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
423,0.5,60.0,63.0,5.06,7.088,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
424,0.31,59.9,59.0,4.38,6.299,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
425,0.27,63.2,55.0,4.1,6.153,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
426,0.31,62.3,58.0,4.38,6.286,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
427,0.5,62.8,61.0,4.94,7.277,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
428,1.26,59.1,59.0,7.09,8.683,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
429,1.41,63.8,60.0,7.12,9.133,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
430,0.58,61.2,57.0,5.36,7.59,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
431,0.53,61.4,58.0,5.19,7.356,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
432,0.72,63.4,56.0,5.67,7.553,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
433,0.32,62.2,57.0,4.36,5.974,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
434,0.3,62.6,58.0,4.22,6.159,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
435,1.31,61.9,56.0,7.03,9.22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
436,0.53,62.6,56.0,5.28,6.982,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
437,0.34,59.7,59.0,4.54,6.477,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
438,1.0,60.1,60.0,6.45,8.677,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
439,0.53,60.8,57.0,5.23,7.114,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
440,0.5,60.8,56.0,5.17,7.277,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
